Time,Country,"Core CPI,not seas.adj,,,","CPI Price, seas. adj.,,,","CPI Price, % y-o-y, not seas. adj.,,","Core CPI,seas.adj,,,","CPI Price,not seas.adj,,,","GDP,current US$,millions,seas. adj.,","Stock Markets, US$,,,","Total Reserves,,,,","Unemployment rate,Percent,,,","Industrial Production, constant US$, seas. adj.,,","Industrial Production, constant US$,,,","Imports Merchandise, Customs, current US$, millions, seas. adj.","Imports Merchandise, Customs, current US$, millions, not seas. adj.","Exports Merchandise, Customs, current US$, millions, seas. adj.","Export-Import Ratio, seas. adj.","Import-Export Ratio, seas. adj.","Exports Merchandise, Customs, current US$, millions, not seas. adj.","Exchange rate, old LCU per USD extended forward, period average,,","Exchange rate, new LCU per USD extended backward, period average,,","Retail Sales Volume,Index,,,"
1998Q1 [1998Q1],China,..,..,..,..,..,249232.4529,..,..,..,..,..,35952.91757,29571.52039,48099.57,-0.048736239156116745,0.048736239156116745,40456,..,..,..
1998Q1 [1998Q1],France,..,..,..,..,..,359308.5438,..,..,..,..,..,149.2896965,69359,79963.39306,-0.22213249515137193,0.22213249515137193,80408.11495,..,..,..
1998Q1 [1998Q1],Germany,..,..,..,..,..,540248.9946,..,..,..,..,..,114620.8246,113573.1034,131507.0282,-0.031256335076574326,0.031256335076574326,129051,..,..,..
1998Q1 [1998Q1],India,..,..,..,..,..,102745.9206,..,..,..,..,..,10838.11003,10994,337.5796426,0.10219900046717767,-0.10219900046717767,358.65,..,..,..
1998Q1 [1998Q1],Italy,..,..,..,..,..,302767.2775,..,..,..,..,..,171.8980234,174.7155103,60473,-0.199166509916515,0.199166509916515,59131,..,..,..
1998Q1 [1998Q1],Japan,..,..,..,..,..,1033340.368,..,..,..,..,..,75207.72187,75045.66291,101842,-0.025774932398653767,0.025774932398653767,97895,..,..,..
1998Q1 [1998Q1],United Kingdom,..,..,..,..,..,400784.8476,..,..,..,..,..,230.0584136,84289,41925.50088,-0.10403447813978683,0.10403447813978683,41598,..,..,..
1998Q1 [1998Q1],United States,..,..,..,..,..,2216600,..,..,..,..,..,224354.7268,216713.6,173566,0.022912896688622217,-0.022912896688622217,172702.6,..,..,..
1998Q2 [1998Q2],Brazil,..,..,..,..,..,221274.5391,..,..,..,..,..,14342.74118,14026,13349.5747,0.004488390232511851,-0.004488390232511851,14063,..,..,..
1998Q2 [1998Q2],Canada,..,..,..,..,..,161623.1182,..,..,..,..,..,78.37731712,60770,54902.2,-0.3392078020363302,0.3392078020363302,57.44542281,..,..,..
1998Q2 [1998Q2],China,..,..,..,..,..,252238.1954,..,..,..,..,..,34813.83448,34733.05642,46678.03702,-0.04703570972344502,0.04703570972344502,46431,..,..,..
1998Q2 [1998Q2],France,..,..,..,..,..,368547.1329,..,..,..,..,..,113.861,70442,83649.58198,-0.22666224621713776,0.22666224621713776,83319.45256,..,..,..
1998Q2 [1998Q2],Germany,..,..,..,..,..,548078.3749,..,..,..,..,..,117019.5817,117242.1393,135602.7664,-0.03390607174273315,0.03390607174273315,136223,..,..,..
1998Q2 [1998Q2],India,..,..,..,..,..,101821.7084,..,..,..,..,..,10717.84427,10495,330.1780145,0.10201818864296329,-0.10201818864296329,314.5,..,..,..
1998Q2 [1998Q2],Italy,..,..,..,..,..,311009.1144,..,..,..,..,..,172.347302,173.5770165,61094,-0.19588381779591985,0.19588381779591985,63134,..,..,..
1998Q2 [1998Q2],Japan,..,..,..,..,..,969199.9404,..,..,..,..,..,67887.87283,66924.4246,95680,-0.028675329012638896,0.028675329012638896,93930,..,..,..
1998Q2 [1998Q2],United Kingdom,..,..,..,..,..,407778.1603,..,..,..,..,..,243.1376519,84058,41411.36178,-0.10095740315717934,0.10095740315717934,41331,..,..,..
1998Q2 [1998Q2],United States,..,..,..,..,..,2242400,..,..,..,..,..,226845.8675,226659.7,168145,0.02617769688726364,-0.02617769688726364,170341.7,..,..,..
1998Q3 [1998Q3],Brazil,..,..,..,..,..,216833.8216,..,..,..,..,..,14480.12107,15253,12505.92267,0.009104660820127331,-0.009104660820127331,13474,..,..,..
1998Q3 [1998Q3],Canada,..,..,..,..,..,154982.6403,..,..,..,..,..,77.06412666,61453,54165,-0.3489935115871168,0.3489935115871168,53.60919665,..,..,..
1998Q3 [1998Q3],China,..,..,..,..,..,258440.9532,..,..,..,..,..,34178.70674,34298.49237,44922.87274,-0.04157300097746272,0.04157300097746272,47149,..,..,..
1998Q3 [1998Q3],France,..,..,..,..,..,377139.1396,..,..,..,..,..,144.94,66712,86040.81427,-0.22775645710254996,0.22775645710254996,80514.62962,..,..,..
1998Q3 [1998Q3],Germany,..,..,..,..,..,560834.9034,..,..,..,..,..,117784.4808,114111.7154,136009.0953,-0.03249550694779383,0.03249550694779383,132207,..,..,..
1998Q3 [1998Q3],India,..,..,..,..,..,101448.0281,..,..,..,..,..,10977.71297,11024,359.1398617,0.10467007892783281,-0.10467007892783281,359.53,..,..,..
1998Q3 [1998Q3],Italy,..,..,..,..,..,316776.8331,..,..,..,..,..,164.7572807,163.8871909,60567,-0.19067758878766314,0.19067758878766314,58318,..,..,..
1998Q3 [1998Q3],Japan,..,..,..,..,..,938807.7767,..,..,..,..,..,68180.28714,67436.45641,92993,-0.026430024841953354,0.026430024841953354,94322,..,..,..
1998Q3 [1998Q3],United Kingdom,..,..,..,..,..,412785.2371,..,..,..,..,..,252.1588701,85193,40792.4685,-0.09821162674012694,0.09821162674012694,39714,..,..,..
1998Q3 [1998Q3],United States,..,..,..,..,..,2280300,..,..,..,..,..,227254.1447,230785.1,166882,0.026475527211331843,-0.026475527211331843,160624.5,..,..,..
1998Q4 [1998Q4],Brazil,..,..,..,..,..,207684.8827,..,..,..,..,..,13808.91403,14608,11855.45768,0.009405866833465008,-0.009405866833465008,11650,..,..,..
1998Q4 [1998Q4],Canada,..,..,..,..,..,154557.3483,..,..,..,..,..,70.50028339,60915,55839.5,-0.360830464096478,0.360830464096478,57.75457427,..,..,..
1998Q4 [1998Q4],China,..,..,..,..,..,267551.7897,..,..,..,..,..,36061.66029,41633.12383,44960.15863,-0.03325897520617481,0.03325897520617481,49675,..,..,..
1998Q4 [1998Q4],France,..,..,..,..,..,401828.53,..,..,..,..,..,168.3209,77318,92065.7598,-0.228698143708213,0.228698143708213,98478.28366,..,..,..
1998Q4 [1998Q4],Germany,..,..,..,..,..,592833.8082,..,..,..,..,..,122137.7495,126960.5728,140388.7884,-0.03078609662194361,0.03078609662194361,146301,..,..,..
1998Q4 [1998Q4],India,..,..,..,..,..,105553.3023,..,..,..,..,..,10441.01363,10462,351.7730094,0.09558431996684201,-0.09558431996684201,346.62,..,..,..
1998Q4 [1998Q4],Italy,..,..,..,..,..,337525.38,..,..,..,..,..,163.1894312,160.783637,61492,-0.18170133033788452,0.18170133033788452,65152,..,..,..
1998Q4 [1998Q4],Japan,..,..,..,..,..,1111403.733,..,..,..,..,..,69142.09536,71408.40127,100259,-0.027997840673079685,0.027997840673079685,102077,..,..,..
1998Q4 [1998Q4],United Kingdom,..,..,..,..,..,429895.9107,..,..,..,..,..,263.5986792,82937,40135.94338,-0.09274883456294296,0.09274883456294296,41559,..,..,..
1998Q4 [1998Q4],United States,..,..,..,..,..,2323500,..,..,..,..,..,232963.098,237738.3,173544,0.025573100064557777,-0.025573100064557777,178469.7,..,..,..
1999 [1999],Brazil,51.41193804,50.2893892,4.857149335,51.35448809,50.27377405,600240.3209,15.82106518,36342,..,3.66021E11,4.03999E11,49237.02646,49181,47906.54049,0.002216588795642838,-0.002216588795642838,47945,1.814313261,1.814313261,..
1999 [1999],Canada,84.25179211,80.17415083,1.744292237,83.86113589,80.66898349,678785.913,42.33465187,28203.2847,7.566666667,2.22698E11,..,279.8403702,228798,247680.2,-0.36447479962625573,0.36447479962625573,252.680163,1.485339778,1.485339778,45.91889856
1999 [1999],China,..,82.20549237,-1.400824957,..,81.74459733,1092784.724,..,158324.075,..,6.88158E11,6.57052E11,166046.6298,165696.1792,194127.1385,-0.025696285904523688,0.025696285904523688,194930,8.278342026,8.278342026,..
1999 [1999],France,85.14186296,83.59912113,0.554134697,84.59751773,83.99579727,1492455.192,77.50131873,44234.37009,9.575,3.77611E11,3.87078E11,508.3151,287235,322684.4192,-0.21586986720067639,0.21586986720067639,322420.4757,6.156692222,0.938529013,59.95416447
1999 [1999],Germany,88.70224335,85.3739662,0.422967114,88.24646248,85.34669556,2190900.3,67.98137094,66444.47181,7.482217049,8.26284E11,9.21468E11,473632.0145,473581.4954,543265.0506,-0.03178284109961552,0.03178284109961552,542831,1.836164141,0.938529013,82.11466165
1999 [1999],India,..,54.32928567,4.695726077,..,54.44561688,439816.3959,25.60263501,34935,..,2.33371E11,2.25469E11,46960.7684,46968,1536.024279,0.10328115219089767,-0.10328115219089767,1536.16,43.05784571,43.05784571,..
1999 [1999],Italy,81.10380117,79.28567185,1.655545912,79.79144193,79.40166305,1251343.484,117.8113636,26174.91257,..,5.4071E11,6.08895E11,663.0959733,661.4779707,232981,-0.18565478383607423,0.18565478383607423,235061,1817.375353,0.938529013,..
1999 [1999],Japan,105.824102,102.9610432,-0.340368642,..,103.2781228,4586362.518,126.8116403,288042.479,4.683277191,1.64706E12,1.79936E12,311232.4277,311691.4755,420442,-0.023811805515021434,0.023811805515021434,420114,113.7487823,113.7487823,78.72198674
1999 [1999],United Kingdom,86.12344414,81.67886266,1.332651473,85.59440296,82.10489062,1682497.94,105.5433054,41098.17894,5.983333333,5.11255E11,5.22125E11,940.8161928,338082,166834.1019,-0.09859939900265198,0.09859939900265198,166734,0.618136595,0.618136595,77.38677352
1999 [1999],United States,80.41553453,76.5942642,2.19313941,80.2123889,76.87355494,9630800,99.93932679,73199.02057,4.216666667,2.90254E12,2.91134E12,1023410.03,1024615.5,695798,0.03401711488142211,-0.03401711488142211,695796.7,1,1,83.99993714
1999Q1 [1999Q1],Brazil,..,..,..,..,..,148129.6328,..,..,..,..,..,11958.18344,10849,11250.62103,0.004776643245685549,-0.004776643245685549,10038,..,..,..
1999Q1 [1999Q1],Canada,..,..,..,..,..,161322.6099,..,..,..,..,..,71.29621745,59918,58314.1,-0.36103311134535515,0.36103311134535515,59.1930682,..,..,..
1999Q1 [1999Q1],China,..,..,..,..,..,265511.3383,..,..,..,..,..,38797.59425,32972.77853,43464.78601,-0.017578126003517647,0.017578126003517647,37167,..,..,..
1999Q1 [1999Q1],France,..,..,..,..,..,386186.7212,..,..,..,..,..,155.2298,72069,83955.31711,-0.21699370462455972,0.21699370462455972,84649.89496,..,..,..
1999Q1 [1999Q1],Germany,..,..,..,..,..,571937.2948,..,..,..,..,..,117287.653,116071.4858,135453.6016,-0.031762133305806566,0.031762133305806566,133197,..,..,..
1999Q1 [1999Q1],India,..,..,..,..,..,107127.542,..,..,..,..,..,10293.33052,10420,357.253055,0.09274998081259066,-0.09274998081259066,376.9,..,..,..
1999Q1 [1999Q1],Italy,..,..,..,..,..,324259.764,..,..,..,..,..,156.3285394,159.0875861,58401,-0.17962349303566383,0.17962349303566383,57313,..,..,..
1999Q1 [1999Q1],Japan,..,..,..,..,..,1117225.907,..,..,..,..,..,72121.2357,71723.84855,98822,-0.02389916321551967,0.02389916321551967,97296,..,..,..
1999Q1 [1999Q1],United Kingdom,..,..,..,..,..,421317.9079,..,..,..,..,..,263.0712022,87754,39404.86573,-0.09290323006419732,0.09290323006419732,39070,..,..,..
1999Q1 [1999Q1],United States,..,..,..,..,..,2354300,..,..,..,..,..,238011.2544,229686.8,167543,0.029931722550227247,-0.029931722550227247,166604.4,..,..,..
1999Q2 [1999Q2],Brazil,..,..,..,..,..,157374.2614,..,..,..,..,..,12436.64359,12207,11847.17059,0.0037456760384833804,-0.0037456760384833804,12388,..,..,..
1999Q2 [1999Q2],Canada,..,..,..,..,..,168784.603,..,..,..,..,..,74.53053613,57756,60164,-0.3560127428440259,0.3560127428440259,63.06065729,..,..,..
1999Q2 [1999Q2],China,..,..,..,..,..,268158.0973,..,..,..,..,..,41922.74254,41991.29571,45897.41874,-0.014822137537593578,0.014822137537593578,45607,..,..,..
1999Q2 [1999Q2],France,..,..,..,..,..,367206.8334,..,..,..,..,..,138.4906,70844,79294.81843,-0.21556333006410766,0.21556333006410766,78799.47754,..,..,..
1999Q2 [1999Q2],Germany,..,..,..,..,..,539780.95,..,..,..,..,..,116913.5056,117123.357,133096.6555,-0.029980957831135,0.029980957831135,133657,..,..,..
1999Q2 [1999Q2],India,..,..,..,..,..,109636.474,..,..,..,..,..,10894.54516,10658,367.1217723,0.09602117802237967,-0.09602117802237967,350.34,..,..,..
1999Q2 [1999Q2],Italy,..,..,..,..,..,307230.8199,..,..,..,..,..,156.2263401,157.5626995,56178,-0.18234425074325036,0.18234425074325036,58143,..,..,..
1999Q2 [1999Q2],Japan,..,..,..,..,..,1077018.473,..,..,..,..,..,73094.56322,71629.22972,97602,-0.022754889906145558,0.022754889906145558,96637,..,..,..
1999Q2 [1999Q2],United Kingdom,..,..,..,..,..,411909.3154,..,..,..,..,..,242.2637531,85547,40352.85402,-0.09737723515174475,0.09737723515174475,40366,..,..,..
1999Q2 [1999Q2],United States,..,..,..,..,..,2381100,..,..,..,..,..,248914.9337,248823.5,169468,0.033365643484103986,-0.033365643484103986,171596.4,..,..,..
1999Q3 [1999Q3],Brazil,..,..,..,..,..,145115.8792,..,..,..,..,..,11978.18472,12712,11631.49226,0.002389073214532117,-0.002389073214532117,12557,..,..,..
1999Q3 [1999Q3],Canada,..,..,..,..,..,171872.4897,..,..,..,..,..,71.74847379,57386,63294.3,-0.36784567231535253,0.36784567231535253,62.43487662,..,..,..
1999Q3 [1999Q3],China,..,..,..,..,..,274189.6388,..,..,..,..,..,41848.88972,42615.85546,51238.2422,-0.03424400907741376,0.03424400907741376,54203,..,..,..
1999Q3 [1999Q3],France,..,..,..,..,..,368889.1158,..,..,..,..,..,113.1873,67206,81025.84237,-0.2193413999069256,0.2193413999069256,75335.54793,..,..,..
1999Q3 [1999Q3],Germany,..,..,..,..,..,540817.8024,..,..,..,..,..,119594.9831,115896.2242,135980.4585,-0.030297588813248743,0.030297588813248743,132300,..,..,..
1999Q3 [1999Q3],India,..,..,..,..,..,110373.7787,..,..,..,..,..,12884.69202,13011,407.5820082,0.11304415014831778,-0.11304415014831778,411.73,..,..,..
1999Q3 [1999Q3],Italy,..,..,..,..,..,308674.4799,..,..,..,..,..,171.6233001,169.4678277,58227,-0.18807961292656253,0.18807961292656253,55509,..,..,..
1999Q3 [1999Q3],Japan,..,..,..,..,..,1148497.324,..,..,..,..,..,79607.90259,78828.40533,107979,-0.024702798010176295,0.024702798010176295,108320,..,..,..
1999Q3 [1999Q3],United Kingdom,..,..,..,..,..,416914.7212,..,..,..,..,..,231.1401165,83579,43410.11238,-0.10356787627747599,0.10356787627747599,42337,..,..,..
1999Q3 [1999Q3],United States,..,..,..,..,..,2420500,..,..,..,..,..,262599.1291,266768.6,176035,0.03576291224953523,-0.03576291224953523,169868.2,..,..,..
1999Q4 [1999Q4],Brazil,..,..,..,..,..,149620.5475,..,..,..,..,..,12864.01471,13413,13177.25662,-0.002093575483006441,0.002093575483006441,12962,..,..,..
1999Q4 [1999Q4],Canada,..,..,..,..,..,176806.2103,..,..,..,..,..,62.2651428,53738,65907.8,-0.37241641425080646,0.37241641425080646,67.99156094,..,..,..
1999Q4 [1999Q4],China,..,..,..,..,..,284925.6495,..,..,..,..,..,43477.40325,48116.24948,53526.69159,-0.03526986200657937,0.03526986200657937,57953,..,..,..
1999Q4 [1999Q4],France,..,..,..,..,..,370172.5218,..,..,..,..,..,101.4074,77116,78408.44131,-0.21154199541668953,0.21154199541668953,83635.5553,..,..,..
1999Q4 [1999Q4],Germany,..,..,..,..,..,538364.2529,..,..,..,..,..,119835.8728,124490.4284,138734.3351,-0.035103486530169654,0.035103486530169654,143677,..,..,..
1999Q4 [1999Q4],India,..,..,..,..,..,112678.6013,..,..,..,..,..,12888.20069,12879,404.0674437,0.11079418010400881,-0.11079418010400881,397.19,..,..,..
1999Q4 [1999Q4],Italy,..,..,..,..,..,311178.4202,..,..,..,..,..,178.9177937,175.3598574,60175,-0.19280283693110672,0.19280283693110672,64096,..,..,..
1999Q4 [1999Q4],Japan,..,..,..,..,..,1243620.814,..,..,..,..,..,86408.72621,89509.99193,116039,-0.023825810453185294,0.023825810453185294,117861,..,..,..
1999Q4 [1999Q4],United Kingdom,..,..,..,..,..,432355.9958,..,..,..,..,..,204.341121,81202,43666.2698,-0.10052347857135929,0.10052347857135929,44961,..,..,..
1999Q4 [1999Q4],United States,..,..,..,..,..,2474900,..,..,..,..,..,273884.7123,279336.6,182752,0.03682278568831064,-0.03682278568831064,187727.7,..,..,..
2000 [2000],Brazil,54.29598975,53.83054196,7.041550554,54.23751877,53.81512961,655302.885,23.09659481,33011,..,3.90598E11,4.30825E11,55946.95388,55892,54906.59921,0.0015875936056652651,-0.0015875936056652651,55018,1.829968786,1.829968786,34.66744709
2000 [2000],Canada,85.54360812,82.36902706,2.73763576,85.15462385,82.86272806,744760.6787,58.41466118,32156.31228,6.833333333,2.3838E11,2.45914E11,274.8189619,224805,288033.6,-0.3863775159832427,0.3863775159832427,293.7547369,1.485090023,1.485090023,48.17471926
2000 [2000],China,..,82.50299593,0.361902291,..,82.03805193,1210042.875,..,168856.7288,3.000531322,7.67519E11,7.32486E11,226445.2897,225092.4673,249366.0151,-0.018942077073095445,0.018942077073095445,249202,8.278492082,8.278492082,..
2000 [2000],France,85.58529622,84.99007726,1.66384061,85.03900709,85.40353314,1365687.97,92.24469258,41473.75735,8.175,3.95179E11,4.02981E11,397.137,304673,278880.4353,-0.20391429405356776,0.20391429405356776,278006.5034,7.118071869,1.085006496,54.01208795
2000 [2000],Germany,88.97681034,86.66846458,1.516268295,88.52319541,86.56554713,1947845.614,78.71300597,61975.97023,6.874590894,8.72742E11,9.67923E11,495614.5928,495556.3464,550553.2115,-0.028204811667378885,0.028204811667378885,549834,2.123252918,1.085006496,71.82053842
2000 [2000],India,..,56.51462204,4.022391141,..,56.62883944,461901.8747,27.41437343,40077,..,2.4747E11,2.39092E11,51559.79464,51561,1909.388661,0.10749124153533124,-0.10749124153533124,1906.52,44.94066428,44.94066428,..
2000 [2000],Italy,82.76681287,81.2704255,2.503294237,81.4095649,81.390094,1147408.73,127.9422757,29161.28872,..,5.63629E11,6.28049E11,633.108586,632.3035238,240128,-0.20872674675745234,0.20872674675745234,239731,2100.968547,1.085006496,75.55034183
2000 [2000],Japan,105.4296744,102.2662277,-0.674833423,..,102.5793651,4888910.838,136.1668103,356021.4817,4.714846377,1.73318E12,1.90222E12,379069.5134,379621.4391,480608,-0.020769142650500512,0.020769142650500512,479075,107.8014307,107.8014307,81.66796463
2000 [2000],United Kingdom,86.47256375,82.33246945,0.800215342,85.94138945,82.75882027,1660474.307,103.2711961,47352.54623,5.45,5.19957E11,5.31009E11,796.8486653,351935,187617.832,-0.11251061371267576,0.11251061371267576,187501,0.660665514,0.660665514,75.35967331
2000 [2000],United States,82.37310264,79.17295054,3.366683342,82.16888075,79.46946517,10252400,102.5180327,68530.36554,3.966666667,3.01487E12,3.02401E12,1216793.172,1218022.6,781918,0.04241691428348485,-0.04241691428348485,781918,1,1,87.20252367
2000Q1 [2000Q1],Brazil,..,..,..,..,..,162193.2457,..,..,..,..,..,13269.80183,12051,13391.03322,-7.474502990354734E-4,7.474502990354734E-4,12035,..,..,..
2000Q1 [2000Q1],Canada,..,..,..,..,..,184123.186,..,..,..,..,..,63.43190617,53167,69931.9,-0.37946588700583317,0.37946588700583317,71.69163652,..,..,..
2000Q1 [2000Q1],China,..,..,..,..,..,290333.0498,..,..,..,..,..,54489.93382,46491.35518,59854.82655,-0.01847840861967207,0.01847840861967207,51694,..,..,..
2000Q1 [2000Q1],France,..,..,..,..,..,357965.8615,..,..,..,..,..,98.7127,78266,75725.17323,-0.21126724267252506,0.21126724267252506,76671.15537,..,..,..
2000Q1 [2000Q1],Germany,..,..,..,..,..,517688.5894,..,..,..,..,..,123852.695,122559.4645,140213.3009,-0.031603180435098834,0.031603180435098834,138570,..,..,..
